filename,path,extension,size_bytes,mod_time_unix,source_user
pickupCAHXT5A3.asmx,\\wsl.localhost\Ubuntu\home\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.asmx,2027,1731444302,pat
54721.GigabyteSwitches.Jeff+Walker.pdf,C:\Users\Jo\Desktop\Papers\Papers8,.pdf,90324,1731538378,jo
2009-12-06_068c9448_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12505,1733128894,terry
messenger.manifest,C:\Program Files\Discord\Mozilla Thunderbird\chrome,.manifest,1150,1723139604,charlie
encoders.py,C:\Python312\Lib\email,.py,2390,1616216236,terry
update_SP3GDR.inf,C:\Windows\SoftwareDistribution\Download\5e5aab0184cde550e4ba21f1d2bd377e\update,.inf,25879,1731839673,jo
KB958869.cat,C:\Windows\system32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE},.cat,8021,1723212567,jo
spuninst.exe,C:\Windows\$hf_mig$\KB973687,.exe,231288,1688562122,pat
task.xml,C:\Program Files\Java\jre6\lib,.xml,1239,1728295763,terry
test_richcmp.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,11262,1713498868,charlie
pickupCANULVLN.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\O7EPGR2J,.asmx,593,1731446775,pat
9BEAE7E1BE8B090CC8E6C74F4D531[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.jpg,2556,1732640871,pat
D9AD4741d01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,37433,1731536098,pat
QuickTimeAudioSupport.qtr,C:\Program Files\QuickTime\QTSystem\QuickTimeAudioSupport.Resources,.qtr,9216,1730963296,jo
System.Messaging.dll,C:\Windows\Microsoft.NET\Framework\v2.0.50727,.dll,258048,1711428138,terry
zh_sg.msg,C:\Python312\tcl\tcl8.5\msgs,.msg,339,1686359264,charlie
bf_scen-US.res,C:\Program Files\Microsoft Office\root\Office16\Basis\program\resource,.res,25166,1709690032,pat
f9fc1716b663nl.bin,C:\ProgramData\avg9\update\download,.bin,1201,1733587669,terry
util.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\wsgiref,.py,5605,1713498322,jo
Merida,C:\Program Files\Java\jre6\lib\zi\America,,788,1730854640,pat
_exceptions.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\xml\sax,.py,4785,1713499008,terry
textwrap.py,C:\Python312\Lib,.py,17306,1704837142,charlie
ieproxy.dll,C:\Program Files\Internet Explorer,.dll,246272,1731825278,terry
tgar[3].js,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\MSB10OYU,.js,2241,1732160453,jo
tplay.gif,C:\Windows\Help\Tours\WindowsMediaPlayer\Img\Btn,.gif,2469,1681214400,charlie
wsdetect.dll,C:\Program Files\Java\jre6\bin,.dll,102400,1728303431,charlie
GameExplorer.adml,C:\Windows\PolicyDefinitions\en-US,.adml,1489,1635511309,terry
8FCA4A81d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,54166,1733416373,charlie
license_id.htm,C:\Users\Administrator\AppData\Local\Temp\AVGDownloadManager\packages\65,.htm,26172,1730767621,pat
Package_for_KB971961_client_0~31bf3856ad364e35~x86~~6.0.1.0.cat,C:\Windows\servicing\Packages,.cat,7902,1717234337,terry
pickupCAIZBNIS.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.asmx,593,1731448996,pat
display.hlp,C:\Windows\Help,.hlp,51408,1681214400,pat
broker[1].pli,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,.pli,25456,1732035404,pat
mac_cyrillic.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\encodings,.py,13710,1713499326,terry
93d3ae7b-675a-4031-b271-62324632e78b.tmp,C:\Windows\Temp,.tmp,1130,1732257777,jo
img109.jpg,C:\Windows\Help\Tours\htmlTour,.jpg,43667,1681214400,pat
igfxexps.dll,C:\Windows\system32\ReinstallBackups\0000\DriverFiles,.dll,32768,1549482942,pat
update.exe,C:\Windows\$hf_mig$\KB974455-IE8\update,.exe,755576,1688562124,charlie
install.log,C:\Program Files\Zoom\Mozilla Firefox,.log,47096,1731116884,charlie
QuickTimeStreamingAuthoring.qtx,C:\Program Files\QuickTime\QTSystem,.qtx,364544,1730963298,charlie
riched32.dll,C:\Windows\system32\dllcache,.dll,3584,1681214400,jo
x86_c44bf75f243cb860ad5cda2777543bee_31bf3856ad364e35_6.0.6000.20883_none_e420e0ef932aa3e2.manifest,C:\Windows\winsxs\Manifests,.manifest,657,1731637500,terry
desktop.ini,C:\Users\LocalService\AppData\Local\Temp\Temporary Internet Files\Content.IE5\2D5RLAUR,.ini,67,1731785451,jo
wuau.chm,C:\Windows\Help,.chm,20170,1681214400,jo
mscorsvc.dll,C:\Windows\Microsoft.NET\Framework\v2.0.50727,.dll,227648,1711428134,terry
psj[1],C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,,2022,1731441022,pat
BaseWindowstate.xcs,C:\Program Files\Slack\Microsoft Office\root\Office16\Basis\share\registry\schema\org\openoffice\Office\UI,.xcs,1077,1709692358,pat
struct.py,C:\Python312\Lib,.py,56,1674003300,pat
test_uuid.py,C:\Python312\Lib\test,.py,21248,1674003298,charlie
34987.Flip-FlopGates.Guy+Lasch.pdf,C:\Users\Jo\Desktop\Papers\Papers4,.pdf,84257,1731546848,jo
main[1].css,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.css,7726,1733507451,pat
sc17.bin.incr.2009.11.20.23.01.00.lkr1,C:\Users\All Users\AppData\Roaming\avg9\Antispam,.lkr1,0,1733158657,charlie
Package_for_KB975364_ie8~31bf3856ad364e35~x86~~8.0.1.0.mum,C:\Windows\servicing\Packages,.mum,1424,1727572347,terry
reg00622,C:\Windows\ie8,,8192,1730850690,pat
Package_19_for_KB935509~31bf3856ad364e35~x86~~6.0.1.9.mum,C:\Windows\servicing\Packages,.mum,3092,1669338112,terry
Bindings.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\idlelib,.py,3493,1713499240,terry
CARIBEP9,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\IS4P8F5B,,0,1731455454,pat
pickupCAU3QW0H.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.asmx,2043,1731443844,pat
aero_working_l.ani,C:\Windows\Cursors,.ani,77440,1635510903,terry
cordiaui.ttf,C:\Windows\Fonts,.ttf,100100,1632881459,terry
JAVAW.EXE-2DC32ABC.pf,C:\Windows\Prefetch,.pf,69452,1733296084,charlie
NlsData0416.dll,C:\Windows\winsxs\x86_microsoft-Windows-naturallanguage6_31bf3856ad364e35_6.0.6001.22211_none_9e5aa34943e0a766,.dll,4495360,1687490405,terry
reg00688,C:\Windows\ie8,,8192,1730850708,pat
ADSAdClient31CAJEEXCJ.txt,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,.txt,592,1732988200,pat
fix_imports.py,C:\Program Files\Spotify\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\lib2to3\fixes,.py,4887,1713499162,terry
dbuen-US.res,C:\Program Files\Microsoft Office\root\Office16\Basis\program\resource,.res,86746,1721158922,terry
hkcmd.exe,C:\dell\drivers\R79733\Win2000,.exe,118784,1549482690,terry
pat@www26.orientaltrading[1].txt,C:\Users\Pat\Cookies,.txt,105,1731522911,pat
update.ver,C:\Windows\$hf_mig$\KB974455\update,.ver,5188,1726904001,charlie
sc17.bin.incr.2009.11.21.00.01.00.lkr1,C:\Users\All Users\AppData\Roaming\avg9\Antispam,.lkr1,0,1733158660,charlie
test_userstring.py,C:\Python312\Lib\test,.py,4811,1694363980,terry
2009-12-03_0024631f_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12641,1732938430,terry
loading[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,.gif,2767,1732936185,pat
DejaVuSans.ttf,C:\Windows\Fonts,.ttf,581372,1666661022,charlie
policy.1.0.cli_cppuhelper.dll,C:\Windows\assembly\GAC_32\policy.1.0.cli_cppuhelper\17.0.0.0__ce2cb7e279207b9e,.dll,3072,1731697340,terry
README.txt,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\idlelib,.txt,2623,1713499274,terry
e2170_u_wxpc018e.gif,C:\Program Files\Brother\BRHL2170\HTML\ug\images,.gif,23333,1660873008,pat
_testcapi.pyd,C:\Python312\DLLs,.pyd,21504,1696016184,terry
siteId1hedB[1].gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.gif,371,1733242100,pat
test_compare.py,C:\Program Files\Discord\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,1488,1713498968,pat
uuresolver.uno.dll,C:\Program Files\Microsoft Office\root\Office16\URE\bin,.dll,23552,1712958034,jo
C595C1A2d01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,30539,1732985354,charlie
IsProBE.tlb,C:\Program Files\Spotify\Common Files\InstallShield\Professional\RunTime,.tlb,109972,1555400324,charlie
MDD_1.3.EXE-286446E8.pf,C:\Windows\Prefetch,.pf,11306,1733590801,charlie
E7B9160Bd01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,16417,1732639974,charlie
comphelp4MSC.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,949248,1722557120,charlie
DialogS.tcl,C:\Python312\tcl\tix8.4.3,.tcl,4471,1707616834,pat
Monterrey,C:\Program Files\Slack\Java\jre6\lib\zi\America,,788,1730854920,charlie
formsfilterbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\sweb\toolbar,.xml,590,1723746136,jo
info_16x[1].gif,C:\Users\Administrator\AppData\Local\Microsoft\Windows\INetCache\MSB10OYU,.gif,1027,1731786973,jo
XML-Import_2-3.bmp,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\en-US\wizard\bitmap,.bmp,66480,1723746034,pat
size3_m.cur,C:\Windows\Cursors,.cur,766,1681214400,jo
pickletester.py,C:\Python312\Lib\test,.py,34008,1727343344,charlie
Package_4_for_KB952287~31bf3856ad364e35~x86~~6.0.1.0.mum,C:\Windows\servicing\Packages,.mum,2527,1682638689,terry
66976.baronet.Michael+Jones.pdf,C:\Users\Jo\Desktop\Papers\Papers4,.pdf,81267,1731537050,jo
Windows XP Information Bar.wav,C:\Windows\Media,.wav,20336,1681214400,jo
README.txt,C:\Program Files\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\55D1.tmp_\dict-en.oxt,.txt,2338,1731697442,terry
x86_8e86e71acd486e1003c93fad874afe98_31bf3856ad364e35_6.0.6001.22564_none_bc746dc197fc4c92.manifest,C:\Windows\SoftwareDistribution\Download\0ed8525cd34c2e596682ba760f74f197,.manifest,704,1731491904,terry
QuickTimeImageLocalized.qtr,C:\Program Files\Zoom\QuickTime\QTSystem\QuickTimeImage.Resources\fr.lproj,.qtr,22016,1730964848,jo
msil_system.Windows.forms_b77a5c561934e089_6.0.6001.18000_none_30ebd8ea438a84a0.manifest,C:\Windows\winsxs\Manifests,.manifest,8103,1673921966,terry
mimeTypes.rdf,C:\Program Files\Mozilla Firefox\defaults\profile,.rdf,356,1730250977,jo
sseriffe.fon,C:\Windows\Fonts,.fon,92032,1681214400,charlie
2009-12-06_0715e888_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12671,1733137894,terry
textobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\scalc\toolbar,.xml,2804,1723746134,jo
Bahrain,C:\Program Files\Spotify\Java\jre6\lib\zi\Asia,,77,1731697159,terry
forbes.tabs[1].css,\\wsl.localhost\Ubuntu\home\Pat\AppData\Local\Microsoft\Windows\INetCache\2Z8HA5A9,.css,1603,1731450828,pat
596[1].jpg,\\wsl.localhost\Ubuntu\home\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,.jpg,2055,1731603511,pat
intobject.h,C:\Python312\include,.h,2816,1689464872,pat
iebrshim.dll,C:\Windows\AppPatch,.dll,52736,1673922285,terry
segments_3,C:\Program Files\Microsoft Office\root\Office16\Basis\help\en\smath.idxl,,45,1723746054,pat
checkversions.py,C:\Python312\Tools\versioncheck,.py,1470,1603595198,jo
cpanel.chq,C:\Windows\Help,.chq,376086,1681214400,jo
5287CC6Bd01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,28765,1732641082,pat
modern_m.png,C:\Program Files\Windows Sidebar\Gadgets\Clock.Gadget\images,.png,2940,1635510946,terry
warning.gif,C:\Program Files\AVG\AVG9\Icons,.gif,374,1731633407,terry
apphelp.sdb,C:\Windows\AppPatch,.sdb,218134,1681214400,jo
ED9E0EFDd01,C:\Users\Charlie\AppData\Local\Mozilla\Firefox\Profiles\2usvf7i1.default\Cache,,17782,1732914627,charlie
archive_util.py,C:\Python312\Lib\distutils,.py,6413,1683425262,pat
tcpip.chm,C:\Windows\Help,.chm,50586,1681214400,charlie
test_peepholer.py,C:\Python312\Lib\test,.py,8347,1648775998,pat
index_data.dll,C:\Program Files\Microsoft Office\root\Office16\Basis\program,.dll,538112,1712958444,jo
u7avi1782u1705g3.bin,C:\Users\All Users\AppData\Roaming\avg9\update\download,.bin,98686,1731973169,charlie
Microsoft.Common.Tasks,C:\Windows\winsxs\x86_netfx-msbuild_data_files_b03f5f7f11d50a3a_6.0.6000.16386_none_7cb5f1a54218d4bd,.tasks,6676,1631655160,terry
Python (command line).lnk,\\wsl.localhost\Ubuntu\home\All Users\Start Menu\Programs\Python 2.6,.lnk,1834,1731120043,pat
254C34ECd01,C:\Users\Pat\AppData\Local\Mozilla\Firefox\Profiles\6tx4mh5h.default\Cache,,21742,1731536065,pat
CFSafeLaunch.strings,C:\Program Files\Common Files\Apple\Apple Application Support\CoreFoundation.resources\ru.lproj,.strings,1096,1730332286,jo
yiddish_utf.lm,C:\Program Files\Microsoft Office\root\Office16\Basis\share\fingerprint,.lm,3751,1706133622,charlie
tzvids.jamarat.bridge.afp.gi[1].jpg,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.jpg,4374,1732641792,pat
fo_fo.msg,C:\Python312\tcl\tcl8.5\msgs,.msg,279,1686359266,pat
7a5a74425a3073423078414141774b59CA39N6T9.gif,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\6NU83K2N,.gif,43,1731451108,pat
reg00003,C:\Windows\ie8updates\KB976325-IE8,,8192,1733396552,jo
en_ZA.dic,C:\Program Files\Spotify\Microsoft Office\root\Office16\share\uno_packages\cache\uno_packages\4A.tmp_\dict-en.oxt,.dic,594430,1730855123,pat
mac_roman.py,C:\Python312\Lib\encodings,.py,14043,1622923970,pat
ialmnt5.inf,C:\Windows\Drivers\Intel\Graphics\win2000,.inf,72075,1556739924,jo
40938.InternetQOS.Patricia+Allen.pdf,C:\Users\Jo\Desktop\Papers\Papers11,.pdf,57740,1731543950,jo
3219E103d01,C:\Users\Jo\AppData\Local\Mozilla\Firefox\Profiles\11u6o5x2.default\Cache,,60968,1732661380,jo
ENUS_3N.EXE-0C74C288.pf,C:\Windows\Prefetch,.pf,21718,1732642461,jo
SearchEngine.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\idlelib,.py,6731,1713499276,terry
fontworkobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swreport\toolbar,.xml,914,1723746136,terry
tlmi.dll,C:\Program Files\Discord\Microsoft Office\root\Office16\Basis\program,.dll,510464,1712958968,jo
Old12Pt.fs,C:\Python312\tcl\tix8.4.3\pref,.fs,541,1695592658,terry
FileDialog.py,C:\Python312\Lib\lib-tk,.py,9111,1686945640,charlie
cp874.py,C:\Python312\Lib\encodings,.py,13158,1622923970,charlie
update-bf.cat,C:\Windows\SoftwareDistribution\Download\0ed8525cd34c2e596682ba760f74f197,.cat,7902,1731499926,terry
2009-12-03_045d091a_big.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,12559,1732919980,terry
pickupCAC73EFD.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\O7EPGR2J,.asmx,2207,1731443459,pat
2009-12-07_0d10ae76_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12458,1733238216,terry
Bangui,C:\Python312\tcl\tcl8.5\tzdata\Africa,,143,1686359234,pat
mshtmled.dll,C:\Windows\ie8,.dll,449024,1681214400,charlie
navigation[1].css,C:\Users\Charlie\AppData\Local\Microsoft\Windows\INetCache\8PYRKL67,.css,8434,1731116755,charlie
Kashgar,C:\Program Files\Java\jre6\lib\zi\Asia,,193,1731785774,jo
Accra,C:\Python312\tcl\tcl8.5\tzdata\Africa,,520,1686359234,pat
menubar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\dbtdata\menubar,.xml,2637,1723746134,pat
aspnet_compiler.exe,C:\Windows\Microsoft.NET\Framework\v2.0.50727,.exe,36864,1711428130,terry
cp1251.py,C:\Python312\Lib\encodings,.py,13924,1622923970,pat
wdma_int.inf,C:\Windows\System32\DriverStore\FileRepository\wdma_int.inf_2ed62fa9,.inf,48986,1635489624,terry
up.bmp,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\en-US\wizard\bitmap,.bmp,644,1723746034,charlie
mlib_image.dll,C:\Program Files\Java\jre6\bin,.dll,602112,1728303431,charlie
Microsoft-Windows-SampleContent-Music-Package~31bf3856ad364e35~x86~~6.0.6000.16386.mum,C:\Windows\servicing\Packages,.mum,1227,1635489838,terry
pickupCAE3K2MO.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\UE4NVUBV,.asmx,1834,1731442024,pat
searchCA1Q5RGA,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\EHNT04UT,,118,1731775821,pat
sunaudio.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib,.py,1399,1713498314,terry
ADSAdClient31[5].txt,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\MSB10OYU,.txt,751,1732160424,jo
simkai.ttf,C:\Windows\Fonts,.ttf,11785184,1634784875,terry
igfxrfra.lrc,C:\dell\drivers\R79733\Win2000,.lrc,163840,1549482980,terry
msaud32.acm,C:\Windows\system32,.acm,282654,1724856367,charlie
vi.txt,C:\Program Files\7-Zip\Lang,.txt,13716,1691047458,charlie
QuickTimeStreamingExtrasLocalized.qtr,C:\Program Files\QuickTime\QTSystem\QuickTimeStreamingExtras.Resources\es.lproj,.qtr,4608,1730964850,charlie
appendix11_1_11.html,C:\Program Files\Brother\BRHL2170\HTML\ug,.html,21387,1662175894,terry
Palmer,C:\Program Files\Java\jre6\lib\zi\Antarctica,,1104,1730854640,pat
base64.py,C:\Python312\Lib,.py,11691,1635652672,jo
drop.xbm,C:\Python312\tcl\tix8.4.3\bitmaps,.xbm,326,1707616834,charlie
apphelp.sdb,C:\Windows\AppPatch,.sdb,218134,1681214400,charlie
cmdatatagutils[1].js,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\HTCPH3JR,.js,17968,1731522906,pat
pickupCA2OCZ9H.asmx,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\O7EPGR2J,.asmx,2371,1731443736,pat
99faec84-66ed-4526-b3ac-506900cc229d-614-oopp.tmp,C:\Users\All Users\AppData\Roaming\avg9\Temp,.tmp,2860,1732843967,jo
insertobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\swform\toolbar,.xml,557,1723746136,pat
mutation_inside_cyclegc.py,C:\Python312\Lib\test\crashers,.py,784,1683307000,terry
A47686A3C767C0745E20FF18A35B[1].jpg,C:\Users\Jo\AppData\Local\Microsoft\Windows\INetCache\ZROVGX1G,.jpg,2295,1732160423,jo
2009-12-06_07f8f588_small.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,1187,1733152774,terry
http.sys,C:\Windows\$NtUninstallKB970430$,.sys,264832,1681214400,charlie
QuickTime Read Me.htm,C:\Program Files\QuickTime,.htm,8893,1730964788,charlie
avgfw.log.lock,C:\Users\All Users\AppData\Roaming\avg9\Log,.lock,0,1730771245,charlie
KB967715.CAT,C:\Windows\$hf_mig$\KB967715\update,.cat,10566,1707338921,jo
utf_8_sig.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\encodings,.py,3585,1713499352,jo
ascii.py,C:\Python312\Lib\curses,.py,2706,1603595226,charlie
ddToIntegral.decTest,C:\Python312\Lib\test\decimaltestdata,.dectest,12192,1690490274,charlie
reg00536,C:\Windows\ie8,,8192,1730853532,charlie
2009-12-07_0c13fef6_small.jpg,C:\Users\terry\OneDrive\Documents\Work\Log,.jpg,1184,1733221654,terry
e2170_u_maxc006e.gif,C:\Program Files\Brother\BRHL2170\HTML\ug\images,.gif,8470,1671774392,charlie
cleanfuture.py,C:\Python312\Tools\Scripts,.py,8854,1603595200,pat
test_atexit.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,2144,1713498914,charlie
2009-12-04_0268d4df_big.jpg,\\wsl.localhost\Ubuntu\home\terry\Documents\Work\Log,.jpg,12496,1732976470,terry
mediaobjectbar.xml,C:\Program Files\Microsoft Office\root\Office16\Basis\share\config\soffice.cfg\modules\sweb\toolbar,.xml,482,1723746136,jo
QuickTime.qtxs,C:\Program Files\QuickTime\QTSystem\QuickTime.Resources,.qtxs,28500,1730965380,charlie
stdLauncher[1].js,C:\Users\Pat\AppData\Local\Microsoft\Windows\INetCache\WXQBSVQX,.js,57,1731437334,pat
_REGISTRY_USER_.DEFAULT,C:\System Volume Information\_restore{B467CED3-3B47-4617-B471-E2E64806610B}\RP37\snapshot,.default,262144,1733504761,jo
edb00148.log,C:\Windows\SoftwareDistribution\DataStore\Logs,.log,4708,1730819535,terry
findlinksto.py,C:\Python312\Tools\Scripts,.py,1113,1603595200,jo
test_eof.py,C:\Python312\Lib\test,.py,926,1684960868,jo
brsp207a.dl_,C:\Program Files\Brother\BRHL2170,.dl_,66833,1656086400,pat
2009-12-06_072f8b08_small.jpg,C:\Users\terry\Documents\Work\Log,.jpg,1181,1733139574,terry
System.Data.SqlXml.dll,C:\Windows\assembly\GAC_MSIL\System.Data.SqlXml\2.0.0.0__b77a5c561934e089,.dll,745472,1711428138,terry
Recent E-mail.search-ms,C:\Users\terry\Searches,.search-ms,735,1731632751,terry
update.ver,C:\Windows\$hf_mig$\KB961371-v2\update,.ver,758,1721885315,charlie
keybindingDialog.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\idlelib,.py,12397,1713499228,charlie
2009-12-05_02459bc8_big.jpg,C:\Users\terry\Documents\Work\Log,.jpg,12679,1733057134,terry
threading.pyc,C:\Python312\Lib,.pyc,27354,1732053347,jo
es_cl.msg,C:\Python312\tcl\tcl8.5\msgs,.msg,251,1686359264,charlie
LabFrame.tcl,C:\Python312\tcl\tix8.4.3\demos\samples,.tcl,2872,1707616838,pat
test_strptime.py,C:\Program Files\Microsoft Office\root\Office16\Basis\program\python-core-2.6.1\lib\test,.py,26025,1713498688,jo
Security.xcu,C:\Program Files\Microsoft Office\root\Office16\Basis\share\registry\data\org\openoffice\Office,.xcu,13795,1709692400,charlie
pri-mail_l.ott,C:\Program Files\Microsoft Office\root\Office16\Basis\share\template\wizard\letter\vi,.ott,25281,1723746038,charlie
mmc_dlg.hlp,C:\Windows\Help,.hlp,37298,1681214400,charlie
Setup.xcu,C:\Program Files\Spotify\Microsoft Office\root\Office16\Basis\share\registry\data\org\openoffice,.xcu,12447,1711213968,charlie
cp1255.py,C:\Python312\Lib\encodings,.py,13029,1622923970,pat
Localizable.strings,C:\Program Files\Common Files\Apple\Apple Application Support\WebKit.resources\fr.lproj,.strings,37824,1730332298,charlie
